,participant_id,category,is_correct
5074,65601a3e8e9cfc182d7b5212,On which planet does low expenditure per primary student have the worst impact on adult literacy? + sp-2.svg,0.0
5075,65601a3e8e9cfc182d7b5212,The metro system in Shanghai has more ridership than the metro system in Beijing. + item53.png,0.0
5076,65601a3e8e9cfc182d7b5212,True or False: Monthly sales for store B is increasing from Jan to Dec. + T52.png,1.0
5077,65601a3e8e9cfc182d7b5212,True or False: More than half of the people in county Z prefer reading at night. + T47.png,1.0
5078,65601a3e8e9cfc182d7b5212,True or False: WY has a higher risk of bacteria Z infection than ND. + T11.png,0.0
5079,65601a3e8e9cfc182d7b5212,What has the average unemployment rate been on planet Voreg since the beginning of this time period? + lg1-2.svg,1.0
5080,65601a3e8e9cfc182d7b5212,What is the approximate average adult literacy in this group of planets? + sp-12.svg,1.0
5081,65601a3e8e9cfc182d7b5212,What is the average adult literacy on the 5 planets that spend the most on primary students? + sp-7.svg,0.0
5082,65601a3e8e9cfc182d7b5212,What is the average adult literacy on the 5 planets that spend the most on primary students? + sp-table-11.png,1.0
5083,65601a3e8e9cfc182d7b5212,What is the cost of peanuts in Las Vegas? + item10.png,0.0
5084,65601a3e8e9cfc182d7b5212,What is the height for the tallest person among the 85 males? + item27.png,0.0
5085,65601a3e8e9cfc182d7b5212,What is the trend of the monthly number of new restaurant openings in county Y in 2000? + N7.png,1.0
5086,65601a3e8e9cfc182d7b5212,What percentage of patients recovered after chemotherapy? + ggr_item1.png,1.0
5087,65601a3e8e9cfc182d7b5212,What was the number of girls named 'Amelia' in 2010 in the UK? + item40.png,1.0
5088,65601a3e8e9cfc182d7b5212,What was the price of a barrel of oil in February 2015? + item1.png,1.0
5089,65601a3e8e9cfc182d7b5212,When was the average price of a pound of coffee beans at minimum? + item36.png,1.0
5090,65601a3e8e9cfc182d7b5212,Where did unemployment reach its highest peak since the beginning of this time period? + lg1-1.svg,1.0
5091,65601a3e8e9cfc182d7b5212,Where is life expectancy roughly 61? + bg-9.svg,0.0
5092,65601a3e8e9cfc182d7b5212,"Which group of 2 planets (either green, red, or orange) has the biggest difference in life expectancy? + bg-table-6.png",1.0
5093,65601a3e8e9cfc182d7b5212,"Which group of 2 planets (either red, orange, green, purple, brown, or pink) has the biggest difference in life expectancy? + bg-table-12.png",1.0
5094,65601a3e8e9cfc182d7b5212,Which month has 25 mm of rain? + line.png,1.0
5095,65601a3e8e9cfc182d7b5212,Which of the following is true about the annual number of new movies released in city X? + T14.png,1.0
5096,65601a3e8e9cfc182d7b5212,Which of the following is true about the residents in towns X and Y? + N11.png,1.0
5097,65601a3e8e9cfc182d7b5212,Which of the following statements is true about the customers at the three bike shops in city Z? + N3.png,0.0
5098,65601a3e8e9cfc182d7b5212,Which planet has the highest life expectancy? + bg-7.svg,0.0
5099,65601a3e8e9cfc182d7b5212,Which planet has the lowest life expectancy? + bg-table-2.png,1.0
5100,65601a3e8e9cfc182d7b5212,Which planet has the lowest life expectancy? + bg-table-8.png,0.0
5101,65601a3e8e9cfc182d7b5212,Which planet spends approximately 6% of its GDP on primary students? + sp-table-10.png,1.0
5102,65601a3e8e9cfc182d7b5212,Which planet spends the most on its primary students? + sp-table-7.png,1.0
5103,65601a3e8e9cfc182d7b5212,"Which season has more rain, the summer or the spring? + table.png",1.0
5104,65601a3e8e9cfc182d7b5212,Which season has the most rain? + radial.png,1.0
5105,65601a3e8e9cfc182d7b5212,"Within each city, is there a positive relationship between salary and average daily working hours? + T39.png",0.0
5106,6564cd1290246c10fe90bb6d,About how much did the price of a barrel of oil fall from April to September in 2015? + item5.png,1.0
5107,6564cd1290246c10fe90bb6d,"Approximately, what is brand C’s total sales as a proportion of brand B’s total sales from Jan 01 to Mar 15? + T9.png",0.0
5108,6564cd1290246c10fe90bb6d,"Assuming today is Feb 20, 2022, which of the following is true about the vegetables planted by the three farms? + T35.png",0.0
5109,6564cd1290246c10fe90bb6d,"Compared to the placebo, which treatment leads to a larger decrease in the percentage of patients who die? + ggr_item10.png",0.0
5110,6564cd1290246c10fe90bb6d,Do all of these planets have the same life expectancy? + bg-12.svg,1.0
5111,6564cd1290246c10fe90bb6d,Does any members of species C weigh more than 5 lbs? + T40.png,0.0
5112,6564cd1290246c10fe90bb6d,Does cell phone brand A have more than half of the total market share? + T28.png,0.0
5113,6564cd1290246c10fe90bb6d,How many countries in Asia is the average internet speed slower than Thailand? + item9.png,0.0
5114,6564cd1290246c10fe90bb6d,How many months have less than 40mm of rain? + line.png,0.0
5115,6564cd1290246c10fe90bb6d,How many months have more rain than the average month? + radial.png,1.0
5116,6564cd1290246c10fe90bb6d,How much does it rain in March? + table.png,1.0
5117,6564cd1290246c10fe90bb6d,"In 2015, the unemployment rate for Washington (WA) was higher than that of Wisconsin (WI). + item57.png",1.0
5118,6564cd1290246c10fe90bb6d,"In San Francisco, as the weather gets warmer, there is generally more rain. + table.png",1.0
5119,6564cd1290246c10fe90bb6d,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013. + item44.png",0.0
5120,6564cd1290246c10fe90bb6d,In which season does each month have less rain than the month before? + bar.png,0.0
5121,6564cd1290246c10fe90bb6d,Is the total number of beers consumed by person Z in the first half of 2005 higher than that in the second half? + N8.png,1.0
5122,6564cd1290246c10fe90bb6d,More people have rated the taxi between 4.6 and 4.8 than between 4.2 and 4.4. + item25.png,1.0
5123,6564cd1290246c10fe90bb6d,On which planet does high expenditure per primary student lead to the highest adult literacy? + sp-table-1.png,1.0
5124,6564cd1290246c10fe90bb6d,On which planet does low expenditure per primary student have the worst impact on adult literacy? + sp-2.svg,1.0
5125,6564cd1290246c10fe90bb6d,"Over the course of 2013, the average price of a pound of coffee beans was ____________. + item38.png",1.0
5126,6564cd1290246c10fe90bb6d,The number of unique visitors for Amazon was more than that of Yahoo in 2010. + item60.png,1.0
5127,6564cd1290246c10fe90bb6d,True or False: GDP per capita for country Z grew faster from 2000 to 2003 than from 2005 to 2008. + T27.png,0.0
5128,6564cd1290246c10fe90bb6d,"True or False: If the temperature gets higher than 100°F, then the bottles of water sold must be greater than 750. + T46.png",0.0
5129,6564cd1290246c10fe90bb6d,True or False: WY has a higher risk of bacteria Z infection than ND. + T11.png,1.0
5130,6564cd1290246c10fe90bb6d,What has the average unemployment rate been on planet Voreg since the beginning of this time period? + lg1-2.svg,1.0
5131,6564cd1290246c10fe90bb6d,What has the general average unemployment rate been on this group of planets since the beginning of this time period? + lg1-8.svg,1.0
5132,6564cd1290246c10fe90bb6d,What is the cost of peanuts in Las Vegas? + item10.png,0.0
5133,6564cd1290246c10fe90bb6d,What is the number of concert tickets sold on Aug 10 as a proportion of that on Aug 11? + T3.png,0.0
5134,6564cd1290246c10fe90bb6d,What is the number of visitors at theater A as a proportion of that at theater B in 2001? + N1.png,1.0
5135,6564cd1290246c10fe90bb6d,What is the range in weight for the 85 males? + item28.png,0.0
5136,6564cd1290246c10fe90bb6d,What is the trend of the total number of apples harvested in farm X from Jan 11 to Jan 14? + T16.png,0.0
5137,6564cd1290246c10fe90bb6d,What is the weight for the person who is 165.1 cm tall? + item26.png,1.0
5138,6564cd1290246c10fe90bb6d,When was unemployment at its highest peak on planet Durla? + lg1-table-7.png,1.0
5139,6564cd1290246c10fe90bb6d,Where did unemployment reach its lowest peak since the beginning of this time period? + lg1-4.svg,0.0
5140,6564cd1290246c10fe90bb6d,Where is life expectancy roughly 66? + bg-11.svg,1.0
5141,6564cd1290246c10fe90bb6d,Which city's metro system has the largest number of stations? + item48.png,1.0
5142,6564cd1290246c10fe90bb6d,"Which group of 2 planets (either green, red, or orange) has the biggest difference in life expectancy? + bg-10.svg",1.0
5143,6564cd1290246c10fe90bb6d,"Which group of 2 planets (either red, orange, green, purple, brown, or pink) has the biggest difference in life expectancy? + bg-2.svg",1.0
5144,6564cd1290246c10fe90bb6d,Which month has 25 mm of rain? + bar.png,1.0
5145,6564cd1290246c10fe90bb6d,Which of the following is true about Restaurant R? + N15.png,1.0
5146,6564cd1290246c10fe90bb6d,Which of the treatments contributes to a larger decrease in the percentage of sick patients? + ggr_item11.png,0.0
5147,6564cd1290246c10fe90bb6d,Which planet has the lowest adult literacy? + sp-table-8.png,1.0
5148,6564cd1290246c10fe90bb6d,Which planet has the lowest life expectancy? + bg-table-2.png,1.0
5149,6564cd1290246c10fe90bb6d,Which planet spends approximately 6% of its GDP on primary students? + sp-table-10.png,1.0
5150,6564cd1290246c10fe90bb6d,Which planet spends the most on its primary students? + sp-table-7.png,1.0
5151,6564cd1290246c10fe90bb6d,"Which season has more rain, the summer or the spring? + line.png",1.0
5152,65654bb65a81489784483bf0,About how much did the price of a barrel of oil fall from April to September in 2015? + item5.png,0.0
5153,65654bb65a81489784483bf0,About what is the ratio of the cost of a sandwich to the total cost of room service in Seattle? + item11.png,0.0
5154,65654bb65a81489784483bf0,Approximately what percentage of people had Adeolitis in the year 2000? + ggr_item5.png,0.0
5155,65654bb65a81489784483bf0,"Approximately what percentage of people who die from cancer die from colon cancer, breast cancer, and prostate cancer taken together? + ggr_item4.png",1.0
5156,65654bb65a81489784483bf0,Are there more households with exactly 1 car than households with exactly 2 cars? + T29.png,0.0
5157,65654bb65a81489784483bf0,Do all of these planets have the same life expectancy? + bg-table-3.png,1.0
5158,65654bb65a81489784483bf0,Does any members of species C weigh more than 5 lbs? + T40.png,0.0
5159,65654bb65a81489784483bf0,Does expenditure per primary student generally have a positive impact on adult literacy in this group of planets? + sp-3.svg,0.0
5160,65654bb65a81489784483bf0,"Even though there has been some variation, has the unemployment trend generally increased on all of these planets since the beginning of this time period? + lg1-9.svg",1.0
5161,65654bb65a81489784483bf0,"Even though there has been some variation, has the unemployment trend generally increased on all of these planets since the beginning of this time period? + lg1-table-3.png",0.0
5162,65654bb65a81489784483bf0,For which website was the number of unique visitors the largest in 2010? + item59.png,1.0
5163,65654bb65a81489784483bf0,How many countries in Asia is the average internet speed slower than Thailand? + item9.png,1.0
5164,65654bb65a81489784483bf0,How many months have less than 40mm of rain? + line.png,1.0
5165,65654bb65a81489784483bf0,How many months have more rain than the average month? + line.png,1.0
5166,65654bb65a81489784483bf0,How much does it rain in March? + radial.png,1.0
5167,65654bb65a81489784483bf0,"In San Francisco, as the weather gets warmer, there is generally more rain. + bar.png",1.0
5168,65654bb65a81489784483bf0,"In city Z, what is the approximate average number of new buildings built from 1950 to 1952? + T50.png",0.0
5169,65654bb65a81489784483bf0,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013. + item44.png",0.0
5170,65654bb65a81489784483bf0,"In town X, what is the approximate average number of customers at mall A from Jan to Mar? + T49.png",1.0
5171,65654bb65a81489784483bf0,In which company is the global smartphone market share the smallest? + item20.png,1.0
5172,65654bb65a81489784483bf0,In which season does each month have less rain than the month before? + table.png,0.0
